ProductKey,OrderDateKey,CustomerKey,UnitPrice,SalesAmount,EnglishPromotionType
320,20200428,14613,699.0982,699.0982,No Discount
334,20200428,26640,699.0982,699.0982,No Discount
346,20200428,11070,3399.99,3399.99,No Discount
351,20200428,11075,3374.99,3374.99,No Discount
314,20200428,17734,3578.27,3578.27,No Discount
313,20200428,17735,3578.27,3578.27,No Discount
322,20200428,25561,699.0982,699.0982,No Discount
312,20200429,13685,3578.27,3578.27,No Discount
312,20200429,28255,3578.27,3578.27,No Discount
330,20200429,14601,699.0982,699.0982,No Discount
345,20200429,11101,3399.99,3399.99,No Discount
314,20200429,17913,3578.27,3578.27,No Discount
310,20200429,17922,3578.27,3578.27,No Discount
314,20200429,17726,3578.27,3578.27,No Discount
350,20200430,29391,3374.99,3374.99,No Discount
350,20200430,25891,3374.99,3374.99,No Discount
347,20200501,29448,3399.99,3399.99,No Discount
314,20200501,28664,3578.27,3578.27,No Discount
347,20200501,25917,3399.99,3399.99,No Discount
349,20200501,11107,3374.99,3374.99,No Discount
344,20200501,11110,3399.99,3399.99,No Discount
313,20200501,28660,3578.27,3578.27,No Discount
314,20200502,28667,3578.27,3578.27,No Discount
314,20200502,28653,3578.27,3578.27,No Discount
312,20200502,28662,3578.27,3578.27,No Discount
314,20200503,13782,3578.27,3578.27,No Discount
348,20200503,11108,3374.99,3374.99,No Discount
346,20200503,11134,3399.99,3399.99,No Discount
310,20200503,18210,3578.27,3578.27,No Discount
313,20200504,28671,3578.27,3578.27,No Discount
312,20200504,28790,3578.27,3578.27,No Discount
314,20200504,28794,3578.27,3578.27,No Discount
311,20200504,28627,3578.27,3578.27,No Discount
342,20200504,26683,699.0982,699.0982,No Discount
346,20200504,11104,3399.99,3399.99,No Discount
310,20200505,13795,3578.27,3578.27,No Discount
330,20200505,17987,699.0982,699.0982,No Discount
314,20200505,28761,3578.27,3578.27,No Discount
313,20200505,28645,3578.27,3578.27,No Discount
310,20200505,18250,3578.27,3578.27,No Discount
345,20200505,11124,3399.99,3399.99,No Discount
313,20200505,18238,3578.27,3578.27,No Discount
310,20200506,12290,3578.27,3578.27,No Discount
348,20200506,29400,3374.99,3374.99,No Discount
310,20200506,28792,3578.27,3578.27,No Discount
314,20200506,18243,3578.27,3578.27,No Discount
345,20200506,11117,3399.99,3399.99,No Discount
314,20200507,14702,3578.27,3578.27,No Discount
342,20200507,20167,699.0982,699.0982,No Discount
322,20200507,19364,699.0982,699.0982,No Discount
314,20200507,28672,3578.27,3578.27,No Discount
313,20200507,28772,3578.27,3578.27,No Discount
310,20200507,28774,3578.27,3578.27,No Discount
313,20200507,18200,3578.27,3578.27,No Discount
311,20200507,18220,3578.27,3578.27,No Discount
313,20200507,18241,3578.27,3578.27,No Discount
314,20200508,13778,3578.27,3578.27,No Discount
311,20200508,28675,3578.27,3578.27,No Discount
313,20200508,28628,3578.27,3578.27,No Discount
312,20200508,28650,3578.27,3578.27,No Discount
314,20200508,28654,3578.27,3578.27,No Discount
314,20200508,28655,3578.27,3578.27,No Discount
313,20200508,28666,3578.27,3578.27,No Discount
314,20200508,18205,3578.27,3578.27,No Discount
312,20200509,13789,3578.27,3578.27,No Discount
312,20200509,18204,3578.27,3578.27,No Discount
313,20200509,18217,3578.27,3578.27,No Discount
311,20200509,13771,3578.27,3578.27,No Discount
312,20200510,12301,3578.27,3578.27,No Discount
342,20200510,19357,699.0982,699.0982,No Discount
314,20200510,28658,3578.27,3578.27,No Discount
313,20200510,18272,3578.27,3578.27,No Discount
349,20200510,11109,3374.99,3374.99,No Discount
348,20200510,11356,3374.99,3374.99,No Discount
311,20200510,18209,3578.27,3578.27,No Discount
312,20200511,28765,3578.27,3578.27,No Discount
310,20200511,28629,3578.27,3578.27,No Discount
314,20200511,18196,3578.27,3578.27,No Discount
310,20200511,18203,3578.27,3578.27,No Discount
311,20200511,18213,3578.27,3578.27,No Discount
310,20200511,18218,3578.27,3578.27,No Discount
314,20200512,14705,3578.27,3578.27,No Discount
311,20200512,28644,3578.27,3578.27,No Discount
310,20200512,28651,3578.27,3578.27,No Discount
330,20200512,14617,699.0982,699.0982,No Discount
313,20200512,18246,3578.27,3578.27,No Discount
313,20200512,18255,3578.27,3578.27,No Discount
330,20200512,25567,699.0982,699.0982,No Discount
314,20200513,12280,3578.27,3578.27,No Discount
311,20200513,12279,3578.27,3578.27,No Discount
344,20200513,11344,3399.99,3399.99,No Discount
344,20200513,29449,3399.99,3399.99,No Discount
312,20200513,28770,3578.27,3578.27,No Discount
344,20200513,25916,3399.99,3399.99,No Discount
344,20200513,25924,3399.99,3399.99,No Discount
351,20200513,11147,3374.99,3374.99,No Discount
313,20200514,14720,3578.27,3578.27,No Discount
350,20200514,28407,3374.99,3374.99,No Discount
326,20200514,20170,699.0982,699.0982,No Discount
313,20200514,28619,3578.27,3578.27,No Discount
346,20200514,11105,3399.99,3399.99,No Discount
311,20200514,18275,3578.27,3578.27,No Discount
350,20200514,11120,3374.99,3374.99,No Discount
312,20200514,18201,3578.27,3578.27,No Discount
313,20200514,18208,3578.27,3578.27,No Discount
310,20200515,28775,3578.27,3578.27,No Discount
336,20200515,14639,699.0982,699.0982,No Discount
349,20200515,11151,3374.99,3374.99,No Discount
313,20200515,18212,3578.27,3578.27,No Discount
311,20200515,18222,3578.27,3578.27,No Discount
334,20200515,25564,699.0982,699.0982,No Discount
313,20200516,28763,3578.27,3578.27,No Discount
310,20200516,28795,3578.27,3578.27,No Discount
313,20200516,28621,3578.27,3578.27,No Discount
350,20200516,25942,3374.99,3374.99,No Discount
313,20200516,18245,3578.27,3578.27,No Discount
311,20200516,18268,3578.27,3578.27,No Discount
310,20200516,18207,3578.27,3578.27,No Discount
314,20200517,13790,3578.27,3578.27,No Discount
314,20200517,28635,3578.27,3578.27,No Discount
336,20200517,25566,699.0982,699.0982,No Discount
312,20200517,18198,3578.27,3578.27,No Discount
310,20200518,22233,3578.27,3578.27,No Discount
310,20200518,22121,3578.27,3578.27,No Discount
346,20200518,11106,3399.99,3399.99,No Discount
312,20200519,12296,3578.27,3578.27,No Discount
342,20200519,17982,699.0982,699.0982,No Discount
310,20200519,28797,3578.27,3578.27,No Discount
312,20200519,28799,3578.27,3578.27,No Discount
310,20200519,28643,3578.27,3578.27,No Discount
310,20200519,18249,3578.27,3578.27,No Discount
313,20200520,14712,3578.27,3578.27,No Discount
342,20200520,20172,699.0982,699.0982,No Discount
310,20200520,18244,3578.27,3578.27,No Discount
310,20200520,18269,3578.27,3578.27,No Discount
344,20200520,11111,3399.99,3399.99,No Discount
346,20200521,28414,3399.99,3399.99,No Discount
311,20200521,28670,3578.27,3578.27,No Discount
311,20200521,28676,3578.27,3578.27,No Discount
311,20200521,22232,3578.27,3578.27,No Discount
346,20200521,19855,3399.99,3399.99,No Discount
313,20200521,18254,3578.27,3578.27,No Discount
310,20200522,18219,3578.27,3578.27,No Discount
326,20200522,25565,699.0982,699.0982,No Discount
313,20200523,22234,3578.27,3578.27,No Discount
314,20200523,28769,3578.27,3578.27,No Discount
336,20200523,14636,699.0982,699.0982,No Discount
314,20200523,18260,3578.27,3578.27,No Discount
311,20200524,12300,3578.27,3578.27,No Discount
350,20200524,29403,3374.99,3374.99,No Discount
311,20200524,28678,3578.27,3578.27,No Discount
311,20200524,28618,3578.27,3578.27,No Discount
311,20200524,28649,3578.27,3578.27,No Discount
350,20200524,25909,3374.99,3374.99,No Discount
311,20200524,18240,3578.27,3578.27,No Discount
313,20200525,28674,3578.27,3578.27,No Discount
310,20200525,18248,3578.27,3578.27,No Discount
348,20200525,11112,3374.99,3374.99,No Discount
313,20200526,22128,3578.27,3578.27,No Discount
313,20200526,28657,3578.27,3578.27,No Discount
314,20200526,22182,3578.27,3578.27,No Discount
314,20200526,22230,3578.27,3578.27,No Discount
336,20200526,14616,699.0982,699.0982,No Discount
314,20200526,18239,3578.27,3578.27,No Discount
313,20200527,14700,3578.27,3578.27,No Discount
311,20200527,28625,3578.27,3578.27,No Discount
342,20200527,26643,699.0982,699.0982,No Discount
310,20200528,13774,3578.27,3578.27,No Discount
345,20200528,29410,3399.99,3399.99,No Discount
314,20200528,28665,3578.27,3578.27,No Discount
345,20200528,25910,3399.99,3399.99,No Discount
332,20200528,14614,699.0982,699.0982,No Discount
313,20200528,18273,3578.27,3578.27,No Discount
344,20200528,11126,3399.99,3399.99,No Discount
310,20200529,12307,3578.27,3578.27,No Discount
311,20200529,14697,3578.27,3578.27,No Discount
312,20200529,28661,3578.27,3578.27,No Discount
312,20200529,18251,3578.27,3578.27,No Discount
313,20200529,18214,3578.27,3578.27,No Discount
313,20200530,12285,3578.27,3578.27,No Discount
311,20200530,28673,3578.27,3578.27,No Discount
328,20200530,14634,699.0982,699.0982,No Discount
314,20200530,18242,3578.27,3578.27,No Discount
313,20200530,18252,3578.27,3578.27,No Discount
312,20200530,18202,3578.27,3578.27,No Discount
310,20200531,12383,3578.27,3578.27,No Discount
310,20200531,28829,3578.27,3578.27,No Discount
314,20200531,29011,3578.27,3578.27,No Discount
311,20200531,18452,3578.27,3578.27,No Discount
350,20200531,11365,3374.99,3374.99,No Discount
311,20200601,13836,3578.27,3578.27,No Discount
342,20200601,20552,699.0982,699.0982,No Discount
311,20200601,29126,3578.27,3578.27,No Discount
311,20200601,22732,3578.27,3578.27,No Discount
314,20200601,28988,3578.27,3578.27,No Discount
312,20200601,18695,3578.27,3578.27,No Discount
313,20200601,18281,3578.27,3578.27,No Discount
351,20200601,11444,3374.99,3374.99,No Discount
312,20200602,12321,3578.27,3578.27,No Discount
312,20200602,14777,3578.27,3578.27,No Discount
313,20200602,28827,3578.27,3578.27,No Discount
313,20200602,28853,3578.27,3578.27,No Discount
350,20200602,25972,3374.99,3374.99,No Discount
345,20200602,25975,3399.99,3399.99,No Discount
311,20200602,18486,3578.27,3578.27,No Discount
313,20200602,18488,3578.27,3578.27,No Discount
312,20200602,18694,3578.27,3578.27,No Discount
312,20200602,18309,3578.27,3578.27,No Discount
314,20200603,12308,3578.27,3578.27,No Discount
344,20200603,25973,3399.99,3399.99,No Discount
312,20200603,28997,3578.27,3578.27,No Discount
334,20200603,14643,699.0982,699.0982,No Discount
314,20200603,18337,3578.27,3578.27,No Discount
350,20200604,29467,3374.99,3374.99,No Discount
311,20200604,28804,3578.27,3578.27,No Discount
310,20200604,28842,3578.27,3578.27,No Discount
350,20200604,25952,3374.99,3374.99,No Discount
311,20200604,18338,3578.27,3578.27,No Discount
314,20200604,18465,3578.27,3578.27,No Discount
312,20200605,13808,3578.27,3578.27,No Discount
311,20200605,14138,3578.27,3578.27,No Discount
314,20200605,28825,3578.27,3578.27,No Discount
314,20200605,28857,3578.27,3578.27,No Discount
314,20200605,18335,3578.27,3578.27,No Discount
310,20200606,14140,3578.27,3578.27,No Discount
312,20200606,29058,3578.27,3578.27,No Discount
314,20200606,29139,3578.27,3578.27,No Discount
313,20200606,28845,3578.27,3578.27,No Discount
314,20200606,18334,3578.27,3578.27,No Discount
346,20200606,11445,3399.99,3399.99,No Discount
348,20200607,28418,3374.99,3374.99,No Discount
322,20200607,17996,699.0982,699.0982,No Discount
336,20200607,19417,699.0982,699.0982,No Discount
310,20200607,22299,3578.27,3578.27,No Discount
311,20200607,29128,3578.27,3578.27,No Discount
348,20200607,19874,3374.99,3374.99,No Discount
311,20200607,29004,3578.27,3578.27,No Discount
320,20200607,26692,699.0982,699.0982,No Discount
328,20200607,14651,699.0982,699.0982,No Discount
310,20200607,18484,3578.27,3578.27,No Discount
312,20200607,18487,3578.27,3578.27,No Discount
310,20200607,18495,3578.27,3578.27,No Discount
310,20200607,18693,3578.27,3578.27,No Discount
314,20200607,18288,3578.27,3578.27,No Discount
313,20200607,18457,3578.27,3578.27,No Discount
310,20200607,18467,3578.27,3578.27,No Discount
348,20200607,11364,3374.99,3374.99,No Discount
351,20200607,11372,3374.99,3374.99,No Discount
350,20200607,11443,3374.99,3374.99,No Discount
313,20200608,14793,3578.27,3578.27,No Discount
313,20200608,28852,3578.27,3578.27,No Discount
312,20200608,18700,3578.27,3578.27,No Discount
311,20200608,18301,3578.27,3578.27,No Discount
345,20200608,11363,3399.99,3399.99,No Discount
312,20200609,29111,3578.27,3578.27,No Discount
312,20200609,28828,3578.27,3578.27,No Discount
320,20200610,18004,699.0982,699.0982,No Discount
313,20200610,29048,3578.27,3578.27,No Discount
312,20200610,29056,3578.27,3578.27,No Discount
311,20200610,29136,3578.27,3578.27,No Discount
311,20200610,28807,3578.27,3578.27,No Discount
310,20200610,28833,3578.27,3578.27,No Discount
311,20200610,18470,3578.27,3578.27,No Discount
313,20200610,18496,3578.27,3578.27,No Discount
311,20200610,18703,3578.27,3578.27,No Discount
314,20200610,18296,3578.27,3578.27,No Discount
312,20200610,18308,3578.27,3578.27,No Discount
310,20200611,14833,3578.27,3578.27,No Discount
314,20200611,29108,3578.27,3578.27,No Discount
310,20200611,28821,3578.27,3578.27,No Discount
310,20200611,28838,3578.27,3578.27,No Discount
348,20200612,11351,3374.99,3374.99,No Discount
346,20200612,11381,3399.99,3399.99,No Discount
310,20200612,28847,3578.27,3578.27,No Discount
313,20200612,22267,3578.27,3578.27,No Discount
314,20200612,28856,3578.27,3578.27,No Discount
348,20200612,25943,3374.99,3374.99,No Discount
351,20200612,25951,3374.99,3374.99,No Discount
346,20200612,25964,3399.99,3399.99,No Discount
314,20200612,18696,3578.27,3578.27,No Discount
310,20200612,18307,3578.27,3578.27,No Discount
351,20200612,11353,3374.99,3374.99,No Discount
314,20200613,14778,3578.27,3578.27,No Discount
313,20200613,12332,3578.27,3578.27,No Discount
314,20200613,13829,3578.27,3578.27,No Discount
313,20200613,18284,3578.27,3578.27,No Discount
350,20200613,11359,3374.99,3374.99,No Discount
312,20200614,13822,3578.27,3578.27,No Discount
311,20200614,14832,3578.27,3578.27,No Discount
324,20200614,19415,699.0982,699.0982,No Discount
314,20200614,29032,3578.27,3578.27,No Discount
310,20200614,28840,3578.27,3578.27,No Discount
344,20200614,25969,3399.99,3399.99,No Discount
349,20200614,25976,3374.99,3374.99,No Discount
310,20200614,28966,3578.27,3578.27,No Discount
311,20200614,18468,3578.27,3578.27,No Discount
311,20200614,18491,3578.27,3578.27,No Discount
312,20200614,18461,3578.27,3578.27,No Discount
311,20200614,18463,3578.27,3578.27,No Discount
310,20200615,13842,3578.27,3578.27,No Discount
350,20200615,29466,3374.99,3374.99,No Discount
310,20200615,29017,3578.27,3578.27,No Discount
338,20200615,14648,699.0982,699.0982,No Discount
312,20200615,18489,3578.27,3578.27,No Discount
314,20200615,18277,3578.27,3578.27,No Discount
312,20200615,18336,3578.27,3578.27,No Discount
310,20200616,28830,3578.27,3578.27,No Discount
313,20200616,18493,3578.27,3578.27,No Discount
328,20200616,25706,699.0982,699.0982,No Discount
348,20200616,11448,3374.99,3374.99,No Discount
314,20200617,14843,3578.27,3578.27,No Discount
312,20200617,12398,3578.27,3578.27,No Discount
312,20200617,29110,3578.27,3578.27,No Discount
312,20200617,28849,3578.27,3578.27,No Discount
312,20200617,18303,3578.27,3578.27,No Discount
312,20200617,18276,3578.27,3578.27,No Discount
312,20200618,14771,3578.27,3578.27,No Discount
312,20200618,12333,3578.27,3578.27,No Discount
312,20200618,29044,3578.27,3578.27,No Discount
311,20200618,22251,3578.27,3578.27,No Discount
314,20200618,28851,3578.27,3578.27,No Discount
314,20200618,28993,3578.27,3578.27,No Discount
311,20200618,18490,3578.27,3578.27,No Discount
310,20200618,18697,3578.27,3578.27,No Discount
310,20200618,18701,3578.27,3578.27,No Discount
330,20200618,25568,699.0982,699.0982,No Discount
332,20200618,25707,699.0982,699.0982,No Discount
322,20200618,25710,699.0982,699.0982,No Discount
349,20200618,11357,3374.99,3374.99,No Discount
346,20200618,11446,3399.99,3399.99,No Discount
312,20200619,12395,3578.27,3578.27,No Discount
349,20200619,29474,3374.99,3374.99,No Discount
313,20200619,28835,3578.27,3578.27,No Discount
311,20200619,28843,3578.27,3578.27,No Discount
349,20200619,25955,3374.99,3374.99,No Discount
312,20200619,28859,3578.27,3578.27,No Discount
310,20200619,28990,3578.27,3578.27,No Discount
342,20200619,25709,699.0982,699.0982,No Discount
351,20200619,11449,3374.99,3374.99,No Discount
310,20200620,22247,3578.27,3578.27,No Discount
332,20200620,20173,699.0982,699.0982,No Discount
312,20200620,29019,3578.27,3578.27,No Discount
314,20200620,22373,3578.27,3578.27,No Discount
313,20200620,29060,3578.27,3578.27,No Discount
310,20200620,28831,3578.27,3578.27,No Discount
346,20200620,25974,3399.99,3399.99,No Discount
334,20200620,14647,699.0982,699.0982,No Discount
332,20200620,14649,699.0982,699.0982,No Discount
314,20200620,18458,3578.27,3578.27,No Discount
310,20200621,14794,3578.27,3578.27,No Discount
342,20200621,19365,699.0982,699.0982,No Discount
312,20200621,22713,3578.27,3578.27,No Discount
312,20200621,28820,3578.27,3578.27,No Discount
